Nazwa,Rok,Przychody ze sprzedaży [tys. zł],Zysk netto [tys. zł],Koszty sprzedaży [tys. zł],EBITDA [tys. zł],Wartość firmy [tys. zł],Kredyty i pożyczki [tys. zł],Aktywa razem [tys. zł],Pasywa razem [tys. zł],Dywidenda [tys. zł]
BETACOM,2005,116089.0,1104.0,7583.0,2811.0,0.0,,39385.0,39385.0,1010.0
BETACOM,2006,85040.0,1499.0,7680.0,4046.0,0.0,,35768.0,35768.0,1050.0
BETACOM,2007,143873.0,2313.0,8782.0,5782.0,0.0,0.0,51791.0,51791.0,1111.0
BETACOM,2008,160695.0,543.0,9091.0,4059.0,0.0,0.0,42077.0,42077.0,808.0
BETACOM,2009,69435.0,-2958.0,8523.0,434.0,0.0,0.0,35937.0,35937.0,505.0
BETACOM,2010,94881.0,-2769.0,7779.0,-404.0,0.0,0.0,36887.0,36887.0,0.0
BETACOM,2011,81312.0,1625.0,6663.0,4550.0,0.0,0.0,34822.0,34822.0,0.0
BETACOM,2012,78171.0,1704.0,5918.0,4381.0,0.0,0.0,39691.0,39691.0,1212.0
BETACOM,2013,107920.0,2390.0,6400.0,4998.0,0.0,0.0,41834.0,41834.0,1414.0
BETACOM,2014,93811.0,1703.0,5835.0,4145.0,0.0,4671.0,56221.0,56221.0,2020.0
BETACOM,2015,105131.0,1823.0,5863.0,4418.0,0.0,6616.0,54974.0,54974.0,1515.0
BETACOM,2016,123557.0,427.0,9061.0,2680.0,0.0,4107.0,52301.0,52301.0,0.0
BETACOM,2017,157810.0,2557.0,9242.0,4730.0,0.0,0.0,57759.0,57759.0,0.0
BETACOM,2018,106756.0,1131.0,9269.0,3277.0,0.0,0.0,40279.0,40279.0,0.0
BETACOM,2019,95589.0,478.0,9735.0,2238.0,0.0,0.0,39030.0,39030.0,0.0
BETACOM,2020,100029.0,-2866.0,8897.0,-1176.0,0.0,3500.0,39150.0,39150.0,0.0
BETACOM,2021,128614.0,1690.0,10678.0,4576.0,326.0,3680.0,55738.0,55738.0,0.0
BETACOM,2022,145821.0,-882.0,14545.0,3492.0,326.0,1358.0,47331.0,47331.0,727.0
BETACOM,2023,176934.0,1162.0,15338.0,5672.0,326.0,0.0,49239.0,49239.0,929.0
BETACOM,2024,190564.0,1566.0,18285.0,5758.0,326.0,159.0,67912.0,67912.0,1212.0
BETACOM,2025,173492.0,664.0,17440.0,4863.0,326.0,213.0,58394.0,58394.0,1212.0
BIO-PLANET,2012,27263.0,545.0,0.0,679.0,,1407.0,8281.0,8281.0,
BIO-PLANET,2013,42809.0,1089.0,0.0,1690.0,,2478.0,12033.0,12033.0,0.0
BIO-PLANET,2014,63074.0,1529.0,0.0,2511.0,0.0,2427.0,21145.0,21145.0,0.0
BIO-PLANET,2015,86071.0,2002.0,0.0,3496.0,0.0,6360.0,39239.0,39239.0,0.0
BIO-PLANET,2016,113469.0,792.0,0.0,2996.0,0.0,6850.0,43539.0,43539.0,0.0
BIO-PLANET,2017,123293.0,1016.0,0.0,2526.0,0.0,8632.0,47194.0,47194.0,0.0
BIO-PLANET,2018,128441.0,83.0,0.0,2404.0,0.0,9636.0,46256.0,46256.0,0.0
BIO-PLANET,2019,153060.0,1812.0,0.0,4248.0,0.0,9665.0,51600.0,51600.0,56.0
BIO-PLANET,2020,203929.0,4991.0,0.0,8756.0,0.0,11746.0,67269.0,67269.0,924.0
BIO-PLANET,2021,205476.0,3610.0,0.0,6644.0,0.0,14959.0,75026.0,75026.0,2100.0
BIO-PLANET,2022,201462.0,581.0,0.0,4078.0,0.0,1599.0,106000.0,106000.0,0.0
BIO-PLANET,2023,254627.0,945.0,0.0,4529.0,0.0,16194.0,103863.0,103863.0,0.0
BIO-PLANET,2024,279477.0,2000.0,0.0,7233.0,0.0,14433.0,105375.0,105375.0,0.0
BIO-PLANET,2025,293464.0,4120.0,0.0,10245.0,0.0,,107939.0,107939.0,0.0
BIOMAXIMA,2009,6680.0,610.0,0.0,1177.0,,753.0,5739.0,5739.0,25.0
BIOMAXIMA,2010,7188.0,539.0,0.0,1171.0,,1387.0,10501.0,10501.0,0.0
BIOMAXIMA,2011,10512.0,999.0,0.0,1951.0,,1078.0,13123.0,13123.0,0.0
BIOMAXIMA,2012,19029.0,1271.0,0.0,2767.0,,2188.0,19933.0,19933.0,0.0
BIOMAXIMA,2013,21816.0,1325.0,0.0,3249.0,0.0,1232.0,22176.0,22176.0,0.0
BIOMAXIMA,2014,21647.0,413.0,0.0,2549.0,0.0,3416.0,21407.0,21407.0,0.0
BIOMAXIMA,2015,23085.0,1455.0,0.0,3405.0,0.0,437.0,21964.0,21964.0,0.0
BIOMAXIMA,2016,28746.0,1228.0,0.0,3246.0,0.0,2748.0,23416.0,23416.0,0.0
BIOMAXIMA,2017,29726.0,808.0,0.0,2656.0,435.0,3439.0,26023.0,26023.0,0.0
BIOMAXIMA,2018,32657.0,-463.0,0.0,1158.0,380.0,8296.0,43965.0,43965.0,0.0
BIOMAXIMA,2019,30474.0,14.0,0.0,2367.0,326.0,5620.0,43296.0,43296.0,0.0
BIOMAXIMA,2020,62989.0,7756.0,0.0,11539.0,272.0,3993.0,53395.0,53395.0,0.0
BIOMAXIMA,2021,79088.0,10243.0,0.0,15307.0,0.0,8142.0,61929.0,61929.0,1097.0
BIOMAXIMA,2022,143867.0,28885.0,0.0,36874.0,0.0,1305.0,74421.0,74421.0,1948.0
BIOMAXIMA,2023,46786.0,586.0,0.0,3216.0,0.0,3550.0,73783.0,73783.0,2097.0
BIOMAXIMA,2024,52851.0,535.0,0.0,4671.0,0.0,8710.0,76336.0,76336.0,0.0
BIOMAXIMA,2025,57046.0,702.0,0.0,5033.0,0.0,10102.0,77912.0,77912.0,0.0
BIOTON,2004,128754.0,8353.0,19408.0,33099.0,,23794.0,257988.0,257988.0,0.0
BIOTON,2005,151586.0,34627.0,32027.0,50999.0,0.0,43133.0,358123.0,358123.0,0.0
BIOTON,2006,215479.0,92698.0,44526.0,88540.0,35177.0,54332.0,991633.0,991633.0,0.0
BIOTON,2007,270942.0,26486.0,50287.0,128808.0,21196.0,246061.0,1500255.0,1500255.0,0.0
BIOTON,2008,293517.0,-223033.0,55160.0,-47754.0,37215.0,328812.0,2064772.0,2064772.0,0.0
BIOTON,2009,216846.0,-618593.0,36300.0,-543054.0,1582.0,232353.0,1575015.0,1575015.0,0.0
BIOTON,2010,378097.0,110726.0,51605.0,128708.0,14801.0,68476.0,1584748.0,1584748.0,0.0
BIOTON,2011,288984.0,-83936.0,55372.0,-13973.0,70554.0,137503.0,2024549.0,2024549.0,0.0
BIOTON,2012,406303.0,36870.0,66742.0,103238.0,69813.0,209922.0,1915324.0,1915324.0,0.0
BIOTON,2013,340358.0,-6369.0,69741.0,40299.0,69690.0,104993.0,1890798.0,1890798.0,0.0
BIOTON,2014,377303.0,3248.0,74813.0,55891.0,56639.0,103540.0,1953895.0,1953895.0,0.0
BIOTON,2015,404408.0,-520633.0,78688.0,-465574.0,55534.0,161369.0,1250053.0,1250053.0,0.0
BIOTON,2016,347794.0,-28439.0,94841.0,22851.0,55534.0,181734.0,1295187.0,1295187.0,0.0
BIOTON,2017,384986.0,-7194.0,104029.0,53807.0,55534.0,174832.0,1141973.0,1141973.0,0.0
BIOTON,2018,241166.0,26088.0,82932.0,-22920.0,55534.0,93523.0,1010026.0,1010026.0,0.0
BIOTON,2019,202032.0,-126693.0,69828.0,-131262.0,0.0,78178.0,881417.0,881417.0,0.0
BIOTON,2020,221788.0,33920.0,34985.0,80311.0,0.0,70985.0,867107.0,867107.0,0.0
BIOTON,2021,163034.0,2882.0,31793.0,45980.0,0.0,78623.0,865189.0,865189.0,0.0
BIOTON,2022,233159.0,1421.0,35067.0,55661.0,0.0,55312.0,810326.0,810326.0,0.0
BIOTON,2023,181636.0,2275.0,40990.0,50279.0,0.0,52852.0,822224.0,822224.0,0.0
BIOTON,2024,207763.0,-15658.0,36118.0,30578.0,0.0,36958.0,794138.0,794138.0,0.0
BIOTON,2025,295811.0,-2823.0,36440.0,50761.0,0.0,19423.0,760855.0,760855.0,0.0
BLOOBER-TEAM,2009,1349.0,-410.0,0.0,-176.0,,0.0,1661.0,1661.0,
BLOOBER-TEAM,2010,1133.0,168.0,0.0,406.0,,0.0,2753.0,2753.0,0.0
BLOOBER-TEAM,2011,1642.0,325.0,0.0,-88.0,,0.0,7633.0,7633.0,0.0
BLOOBER-TEAM,2012,2669.0,-157.0,0.0,27.0,,1.0,7386.0,7386.0,0.0
BLOOBER-TEAM,2013,3434.0,-1791.0,0.0,-593.0,0.0,143.0,7373.0,7373.0,0.0
BLOOBER-TEAM,2014,6292.0,-610.0,0.0,249.0,0.0,621.0,10685.0,10685.0,0.0
BLOOBER-TEAM,2015,11657.0,3310.0,0.0,5145.0,0.0,205.0,22850.0,22850.0,0.0
BLOOBER-TEAM,2016,15937.0,6838.0,0.0,7079.0,0.0,7.0,33099.0,33099.0,0.0
BLOOBER-TEAM,2017,14372.0,-2689.0,0.0,-1738.0,0.0,26.0,33358.0,33358.0,0.0
BLOOBER-TEAM,2018,24642.0,4027.0,0.0,5276.0,0.0,3256.0,45175.0,45175.0,0.0
BLOOBER-TEAM,2019,28884.0,3153.0,0.0,5687.0,0.0,3587.0,61163.0,61163.0,0.0
BLOOBER-TEAM,2020,49947.0,10497.0,0.0,16579.0,0.0,2126.0,83922.0,83922.0,0.0
BLOOBER-TEAM,2021,62768.0,20942.0,0.0,34400.0,0.0,1522.0,83772.0,83772.0,0.0
BLOOBER-TEAM,2022,84796.0,16367.0,0.0,28764.0,0.0,878.0,121813.0,121813.0,0.0
BLOOBER-TEAM,2023,94010.0,2703.0,0.0,26206.0,5907.0,1602.0,137169.0,137169.0,0.0
BLOOBER-TEAM,2024,89164.0,21082.0,0.0,41103.0,5907.0,5906.0,193795.0,193795.0,0.0
BLOOBER-TEAM,2025,86044.0,16363.0,0.0,31890.0,5907.0,35830.0,212317.0,212317.0,0.0
BNP,2009,,100643.0,,189407.0,,,24545501.0,24545501.0,0.0
BNP,2010,,112341.0,,198426.0,,,28629599.0,28629599.0,0.0
BNP,2011,,128097.0,,230096.0,,,33407213.0,33407213.0,0.0
BNP,2012,,130049.0,,268798.0,,,37196663.0,37196663.0,0.0
BNP,2013,,160144.0,,312519.0,,,35777141.0,35777141.0,0.0
BNP,2014,,138031.0,,279171.0,,,40496575.0,40496575.0,0.0
BNP,2015,,13293.0,,178149.0,,,65372338.0,65372338.0,0.0
BNP,2016,,76860.0,,587701.0,0.0,,72304999.0,72304999.0,0.0
BNP,2017,,279707.0,,627949.0,0.0,,72749259.0,72749259.0,0.0
BNP,2018,,360378.0,,658610.0,0.0,,109022519.0,109022519.0,0.0
BNP,2019,,614694.0,,1608291.0,0.0,,109954142.0,109954142.0,0.0
BNP,2020,,733095.0,,1478525.0,0.0,,119577288.0,119577288.0,0.0
BNP,2021,,176298.0,,1015682.0,0.0,,131777481.0,131777481.0,0.0
BNP,2022,,441497.0,,1283676.0,0.0,,151517069.0,151517069.0,0.0
BNP,2023,,1012546.0,,2219891.0,0.0,,161025747.0,161025747.0,0.0
BNP,2024,,2358268.0,,3468466.0,0.0,,167539589.0,167539589.0,503998.0
BNP,2025,,2619996.0,,3989656.0,0.0,,168548558.0,168548558.0,1162335.0
BOGDANKA,2008,1033275.0,155791.0,40584.0,339639.0,0.0,100000.0,1657430.0,1657430.0,5638.0
BOGDANKA,2009,1118393.0,190842.0,41316.0,367988.0,0.0,0.0,2469814.0,2469814.0,88832.0
BOGDANKA,2010,1230447.0,230122.0,35885.0,414548.0,0.0,50000.0,2828045.0,2828045.0,0.0
BOGDANKA,2011,1301349.0,221246.0,39008.0,450603.0,0.0,0.0,3076228.0,3076228.0,47619.0
BOGDANKA,2012,1835801.0,289782.0,43963.0,658089.0,0.0,20000.0,3485156.0,3485156.0,136050.0
BOGDANKA,2013,1899830.0,329728.0,43664.0,754941.0,0.0,421000.0,3844130.0,3844130.0,172109.0
BOGDANKA,2014,2013568.0,272352.0,39714.0,730149.0,0.0,100526.0,4364415.0,4364415.0,197590.0
BOGDANKA,2015,1885371.0,-279626.0,37831.0,61526.0,0.0,3036.0,3644024.0,3644024.0,119048.0
BOGDANKA,2016,1786265.0,181992.0,40843.0,596459.0,0.0,3273.0,3800289.0,3800289.0,0.0
BOGDANKA,2017,1780321.0,667925.0,41115.0,1203642.0,0.0,3242.0,4158872.0,4158872.0,34470.0
BOGDANKA,2018,1756671.0,53796.0,42996.0,469191.0,0.0,3212.0,3933351.0,3933351.0,0.0
BOGDANKA,2019,2157861.0,308746.0,37423.0,767842.0,0.0,3182.0,4252464.0,4252464.0,25510.0
BOGDANKA,2020,1822112.0,72962.0,31669.0,459927.0,0.0,3150.0,4375263.0,4375263.0,0.0
BOGDANKA,2021,2371280.0,288266.0,39714.0,796949.0,0.0,3120.0,4702044.0,4702044.0,0.0
BOGDANKA,2022,2451715.0,175636.0,49196.0,598790.0,0.0,3099.0,4818709.0,4818709.0,85034.0
BOGDANKA,2023,3939288.0,687144.0,63411.0,1297406.0,0.0,1809.0,5762168.0,5762168.0,88049.0
BOGDANKA,2024,3665056.0,-1491348.0,58692.0,-1456184.0,0.0,0.0,3904460.0,3904460.0,85165.0
BOGDANKA,2025,3517062.0,-318693.0,56278.0,-136114.0,0.0,0.0,4037916.0,4037916.0,85165.0
BORYSZEW,2004,1232718.0,78730.0,26247.0,128797.0,,113144.0,852616.0,852616.0,7322.0
BORYSZEW,2005,1873905.0,122553.0,44586.0,84009.0,19008.0,754198.0,2739692.0,2739692.0,3812.0
BORYSZEW,2006,5378239.0,135127.0,91841.0,245148.0,19008.0,598968.0,3010612.0,3010612.0,0.0
BORYSZEW,2007,4301530.0,25686.0,68056.0,301786.0,24503.0,733517.0,2793437.0,2793437.0,0.0
BORYSZEW,2008,3215429.0,-238826.0,62308.0,37778.0,23464.0,687307.0,2242786.0,2242786.0,0.0
BORYSZEW,2009,2227509.0,51698.0,48241.0,214044.0,23464.0,535486.0,2007340.0,2007340.0,0.0
BORYSZEW,2010,3134792.0,37636.0,56244.0,179609.0,23464.0,474282.0,2269621.0,2269621.0,0.0
BORYSZEW,2011,4332124.0,211362.0,79144.0,363887.0,78959.0,546584.0,2721862.0,2721862.0,0.0
BORYSZEW,2012,4881187.0,61014.0,109838.0,243895.0,78959.0,640545.0,2749068.0,2749068.0,0.0
BORYSZEW,2013,4836269.0,54952.0,121226.0,197681.0,78959.0,765245.0,2921196.0,2921196.0,0.0
BORYSZEW,2014,5058120.0,155950.0,116838.0,323261.0,78959.0,719364.0,3350187.0,3350187.0,0.0
BORYSZEW,2015,5677980.0,83781.0,118500.0,258925.0,23855.0,796444.0,3452791.0,3452791.0,22630.0
BORYSZEW,2016,5582224.0,191287.0,133268.0,382221.0,23464.0,756049.0,3770141.0,3770141.0,0.0
BORYSZEW,2017,6290336.0,203894.0,141265.0,469211.0,23464.0,653452.0,4109581.0,4109581.0,0.0
BORYSZEW,2018,6099564.0,140844.0,148880.0,378511.0,23464.0,742793.0,4236757.0,4236757.0,0.0
BORYSZEW,2019,6259519.0,-98745.0,143529.0,413642.0,23464.0,883573.0,4788372.0,4788372.0,11396.0
BORYSZEW,2020,5554579.0,281490.0,145605.0,249381.0,6418.0,755622.0,4098778.0,4098778.0,0.0
BORYSZEW,2021,6264000.0,82155.0,147276.0,344407.0,6418.0,651095.0,4220636.0,4220636.0,0.0
BORYSZEW,2022,6790515.0,113573.0,134611.0,394550.0,6418.0,560960.0,3985674.0,3985674.0,190402.0
BORYSZEW,2023,5689005.0,129903.0,121689.0,335985.0,6418.0,420846.0,3758429.0,3758429.0,153930.0
BORYSZEW,2024,5116006.0,120805.0,107041.0,337168.0,6418.0,571654.0,3633569.0,3633569.0,93151.0
BORYSZEW,2025,5029704.0,84602.0,112846.0,289292.0,6418.0,654505.0,3459756.0,3459756.0,71822.0
BOWIM,2008,1149788.0,15276.0,0.0,44472.0,,123910.0,399641.0,399641.0,1200.0
BOWIM,2009,747133.0,-19325.0,0.0,-10931.0,,66509.0,363402.0,363402.0,1000.0
BOWIM,2010,804605.0,8721.0,0.0,23457.0,0.0,95715.0,435571.0,435571.0,0.0
BOWIM,2011,1115307.0,-2277.0,0.0,18622.0,0.0,83216.0,443660.0,443660.0,0.0
BOWIM,2012,1017855.0,-7695.0,0.0,12689.0,0.0,69388.0,388727.0,388727.0,0.0
BOWIM,2013,688148.0,1429.0,0.0,12081.0,0.0,52853.0,303494.0,303494.0,0.0
BOWIM,2014,690263.0,3800.0,0.0,14237.0,0.0,51792.0,342074.0,342074.0,0.0
BOWIM,2015,763947.0,1136.0,0.0,9710.0,0.0,60158.0,287423.0,287423.0,0.0
BOWIM,2016,819973.0,21663.0,0.0,47236.0,0.0,30936.0,363566.0,363566.0,0.0
BOWIM,2017,1127697.0,18774.0,0.0,43588.0,0.0,36698.0,395638.0,395638.0,1795.0
BOWIM,2018,1366722.0,11427.0,0.0,37405.0,0.0,31653.0,481773.0,481773.0,1795.0
BOWIM,2019,1302964.0,3195.0,0.0,20733.0,0.0,27811.0,413873.0,413873.0,530.0
BOWIM,2020,1205732.0,17532.0,0.0,33923.0,1300.0,33882.0,419159.0,419159.0,0.0
BOWIM,2021,2258543.0,153339.0,0.0,234532.0,1300.0,9878.0,676396.0,676396.0,2062.0
BOWIM,2022,2752642.0,111546.0,,181928.0,1300.0,4279.0,631063.0,631063.0,42951.0
BOWIM,2023,2036700.0,13283.0,0.0,44108.0,2678.0,2.0,568736.0,568736.0,20453.0
BOWIM,2024,1818451.0,-10581.0,0.0,13972.0,2678.0,0.0,541807.0,541807.0,1704.0
BOWIM,2025,1831205.0,-5837.0,0.0,19642.0,2678.0,0.0,606931.0,606931.0,1704.0
BUDIMEX,2004,2150660.0,8941.0,29455.0,-94948.0,73237.0,31870.0,1754431.0,1754431.0,0.0
BUDIMEX,2005,2702877.0,1175.0,25404.0,-29242.0,73237.0,102400.0,1934816.0,1934816.0,0.0
BUDIMEX,2006,3043184.0,3976.0,28029.0,8041.0,73237.0,138273.0,2238338.0,2238338.0,0.0
BUDIMEX,2007,3075911.0,14126.0,26239.0,51650.0,73237.0,116612.0,2344284.0,2344284.0,0.0
BUDIMEX,2008,3274251.0,93699.0,30216.0,130176.0,73237.0,136405.0,3286110.0,3286110.0,0.0
BUDIMEX,2009,3289866.0,173658.0,22762.0,221743.0,73237.0,62941.0,3339623.0,3339623.0,149096.0
BUDIMEX,2010,4430269.0,267409.0,23488.0,352567.0,73237.0,17544.0,4067239.0,4067239.0,173605.0
BUDIMEX,2011,5516675.0,260874.0,24529.0,349766.0,183031.0,37753.0,4551114.0,4551114.0,231814.0
BUDIMEX,2012,6077660.0,185982.0,24371.0,233092.0,73237.0,17718.0,3448211.0,3448211.0,280065.0
BUDIMEX,2013,4749459.0,301300.0,28364.0,362199.0,73237.0,19729.0,3686753.0,3686753.0,112077.0
BUDIMEX,2014,4949939.0,193938.0,27660.0,270349.0,73237.0,21402.0,3858209.0,3858209.0,302532.0
BUDIMEX,2015,5133994.0,236520.0,29742.0,314566.0,73237.0,19778.0,4713364.0,4713364.0,155989.0
BUDIMEX,2016,5572290.0,410476.0,32671.0,531030.0,73237.0,20276.0,5593665.0,5593665.0,207815.0
BUDIMEX,2017,6369309.0,464594.0,34016.0,625796.0,73237.0,30324.0,5997356.0,5997356.0,382696.0
BUDIMEX,2018,7387137.0,305484.0,30650.0,469121.0,73237.0,54823.0,5456351.0,5456351.0,449585.0
BUDIMEX,2019,7569663.0,228851.0,30478.0,424073.0,168508.0,177108.0,6673959.0,6673959.0,160839.0
BUDIMEX,2020,8382240.0,471394.0,31273.0,776096.0,168508.0,189067.0,7462240.0,7462240.0,116417.0
BUDIMEX,2021,7911192.0,986454.0,11733.0,733692.0,168508.0,83777.0,6863318.0,6863318.0,806750.0
BUDIMEX,2022,8619054.0,548129.0,13530.0,714814.0,178198.0,76435.0,7387208.0,7387208.0,599191.0
BUDIMEX,2023,9801515.0,746065.0,13516.0,938442.0,178198.0,64186.0,8418241.0,8418241.0,459286.0
BUDIMEX,2024,9117843.0,623609.0,13655.0,903104.0,178198.0,66693.0,7816330.0,7816330.0,911169.0
BUDIMEX,2025,9016420.0,613267.0,14988.0,918897.0,178198.0,80905.0,7762326.0,7762326.0,649230.0
BUMECH,2007,14062.0,2020.0,0.0,2897.0,0.0,0.0,13811.0,13811.0,195.0
BUMECH,2008,31032.0,6069.0,0.0,8468.0,0.0,810.0,41507.0,41507.0,0.0
BUMECH,2009,52893.0,3008.0,487.0,8171.0,0.0,2134.0,62548.0,62548.0,0.0
BUMECH,2010,69019.0,6719.0,604.0,16144.0,0.0,1561.0,100104.0,100104.0,0.0
BUMECH,2011,98383.0,7087.0,691.0,23852.0,0.0,6479.0,146874.0,146874.0,0.0
BUMECH,2012,108092.0,6003.0,426.0,30932.0,0.0,11373.0,170817.0,170817.0,0.0
BUMECH,2013,111074.0,217.0,507.0,29455.0,0.0,18456.0,187953.0,187953.0,0.0
BUMECH,2014,197613.0,58768.0,721.0,91428.0,5502.0,27757.0,233280.0,233280.0,6000.0
BUMECH,2015,121056.0,6930.0,1840.0,26712.0,5158.0,22172.0,202028.0,202028.0,2267.0
BUMECH,2016,114314.0,496.0,959.0,18859.0,5158.0,24877.0,225686.0,225686.0,0.0
BUMECH,2017,109118.0,-36148.0,811.0,-16664.0,0.0,0.0,158728.0,158728.0,0.0
BUMECH,2018,66027.0,-33561.0,608.0,-20838.0,0.0,2263.0,112514.0,112514.0,0.0
BUMECH,2019,74318.0,-7661.0,495.0,9511.0,0.0,3414.0,116377.0,116377.0,0.0
BUMECH,2020,78622.0,1569.0,41.0,14812.0,0.0,2521.0,111487.0,111487.0,0.0
BUMECH,2021,427123.0,403958.0,37015.0,273690.0,3545.0,27144.0,937320.0,937320.0,0.0
BUMECH,2022,1111782.0,356567.0,40370.0,558051.0,3545.0,10934.0,1221204.0,1221204.0,14462.0
BUMECH,2023,667452.0,-25884.0,47841.0,15273.0,3545.0,88345.0,1181663.0,1181663.0,28963.0
BUMECH,2024,409876.0,-1154806.0,34009.0,-457410.0,3545.0,162817.0,422031.0,422031.0,0.0
BUMECH,2025,323984.0,-1092490.0,19373.0,-379267.0,3545.0,186899.0,435543.0,435543.0,0.0
CAP,2013,29996.0,10098.0,0.0,18098.0,,0.0,126374.0,126374.0,0.0
CAP,2014,107522.0,44286.0,0.0,65679.0,,5133.0,289535.0,289535.0,0.0
CAP,2015,206673.0,120311.0,0.0,125549.0,,0.0,655393.0,655393.0,0.0
CAP,2016,422671.0,200260.0,0.0,240848.0,8879.0,15780.0,1630558.0,1630558.0,0.0
CAP,2017,-872247.0,-1927649.0,0.0,-1721907.0,0.0,62019.0,2312717.0,2312717.0,0.0
CAP,2018,-95405.0,-1022978.0,0.0,-539775.0,0.0,147502.0,1280135.0,1280135.0,0.0
CAP,2019,91676.0,-78039.0,0.0,64275.0,0.0,9399.0,846161.0,846161.0,0.0
CAP,2020,97994.0,-157917.0,0.0,669.0,0.0,3190.0,741655.0,741655.0,0.0
CAP,2021,37434.0,-165370.0,0.0,-48579.0,2525.0,2918.0,625624.0,625624.0,0.0
CAP,2022,164375.0,176247.0,0.0,166718.0,0.0,0.0,564215.0,564215.0,0.0
CAP,2023,193847.0,60481.0,0.0,102380.0,0.0,0.0,577755.0,577755.0,0.0
CAP,2024,161518.0,75424.0,0.0,88571.0,0.0,0.0,545456.0,545456.0,0.0
CAP,2025,138927.0,43816.0,0.0,61205.0,0.0,0.0,504755.0,504755.0,0.0
CAPITAL-PARTNERS,2004,2445.0,1172.0,0.0,909.0,,0.0,2071.0,2071.0,0.0
CAPITAL-PARTNERS,2005,232.0,-30.0,0.0,-362.0,,0.0,11508.0,11508.0,0.0
CAPITAL-PARTNERS,2006,971.0,15380.0,0.0,-218.0,0.0,0.0,61703.0,61703.0,0.0
CAPITAL-PARTNERS,2007,3335.0,23822.0,0.0,979.0,0.0,0.0,157566.0,157566.0,0.0
CAPITAL-PARTNERS,2008,755.0,-19995.0,0.0,-2285.0,0.0,15.0,78957.0,78957.0,0.0
CAPITAL-PARTNERS,2009,872.0,-5627.0,0.0,-2027.0,0.0,12.0,64675.0,64675.0,0.0
CAPITAL-PARTNERS,2010,1929.0,300.0,0.0,-949.0,0.0,9773.0,65190.0,65190.0,0.0
CAPITAL-PARTNERS,2011,3714.0,5113.0,0.0,-2621.0,294.0,1761.0,57721.0,57721.0,0.0
CAPITAL-PARTNERS,2012,1997.0,-5383.0,0.0,-2105.0,294.0,851.0,50676.0,50676.0,0.0
CAPITAL-PARTNERS,2013,2601.0,981.0,0.0,-1530.0,294.0,6075.0,88771.0,88771.0,0.0
CAPITAL-PARTNERS,2014,15504.0,7962.0,0.0,9361.0,294.0,0.0,93775.0,93775.0,0.0
CAPITAL-PARTNERS,2015,30050.0,19860.0,0.0,24712.0,294.0,0.0,121014.0,121014.0,0.0
CAPITAL-PARTNERS,2016,15256.0,4044.0,0.0,3957.0,294.0,0.0,110212.0,110212.0,0.0
CAPITAL-PARTNERS,2017,26100.0,15232.0,0.0,18572.0,294.0,0.0,117962.0,117962.0,0.0
CAPITAL-PARTNERS,2018,11836.0,-11939.0,0.0,-15501.0,294.0,0.0,49395.0,49395.0,0.0
CAPITAL-PARTNERS,2019,2604.0,-10284.0,0.0,-11993.0,294.0,0.0,37541.0,37541.0,0.0
CAPITAL-PARTNERS,2020,0.0,-1917.0,0.0,-1791.0,0.0,0.0,36054.0,36054.0,0.0
CAPITAL-PARTNERS,2021,6034.0,3164.0,0.0,3924.0,0.0,0.0,28942.0,28942.0,0.0
CAPITAL-PARTNERS,2022,7402.0,5527.0,0.0,6334.0,0.0,0.0,7864.0,7864.0,0.0
CAPITAL-PARTNERS,2023,400.0,-1538.0,0.0,-1995.0,0.0,0.0,1645.0,1645.0,0.0
CAPITAL-PARTNERS,2024,0.0,-818.0,0.0,-834.0,0.0,0.0,752.0,752.0,0.0
CAPITAL-PARTNERS,2025,0.0,-615.0,0.0,-634.0,0.0,0.0,243.0,243.0,0.0
CASPAR-ASSET-MANAGEMENT,2010,1407.0,-976.0,0.0,-931.0,,0.0,7588.0,7588.0,0.0
CASPAR-ASSET-MANAGEMENT,2011,7300.0,626.0,0.0,987.0,0.0,0.0,7824.0,7824.0,0.0
CASPAR-ASSET-MANAGEMENT,2012,6543.0,-477.0,0.0,-188.0,0.0,0.0,10036.0,10036.0,0.0
CASPAR-ASSET-MANAGEMENT,2013,8765.0,704.0,0.0,1071.0,0.0,0.0,11182.0,11182.0,0.0
CASPAR-ASSET-MANAGEMENT,2014,11256.0,1425.0,0.0,2082.0,0.0,0.0,11901.0,11901.0,834.0
CASPAR-ASSET-MANAGEMENT,2015,10321.0,810.0,0.0,1407.0,0.0,0.0,11630.0,11630.0,1203.0
CASPAR-ASSET-MANAGEMENT,2016,10321.0,1371.0,0.0,1890.0,0.0,0.0,12419.0,12419.0,631.0
CASPAR-ASSET-MANAGEMENT,2017,14083.0,2424.0,0.0,3272.0,0.0,0.0,14606.0,14606.0,1321.0
CASPAR-ASSET-MANAGEMENT,2018,15257.0,1259.0,0.0,2127.0,0.0,0.0,13509.0,13509.0,2071.0
CASPAR-ASSET-MANAGEMENT,2019,20740.0,3944.0,0.0,5588.0,0.0,0.0,18110.0,18110.0,1341.0
CASPAR-ASSET-MANAGEMENT,2020,54735.0,26059.0,0.0,33023.0,1090.0,0.0,50228.0,50228.0,5523.0
CASPAR-ASSET-MANAGEMENT,2021,37548.0,8475.0,0.0,11781.0,868.0,0.0,32897.0,32897.0,17337.0
CASPAR-ASSET-MANAGEMENT,2022,34518.0,4239.0,0.0,8064.0,0.0,0.0,31823.0,31823.0,6706.0
